"Id";"municipioCod";"municipio";"departamentoId";"munic_fonetico";"dept_fonetico";"key_munc";"cod_Ciudad_DANE";"Munc_Depto"
199;"087";"BELÉN";"15";"vELeN";"voiasa";"vELeN-voiasa";"15087";"BELÉN - Boyacá"
200;"090";"BERBEO";"15";"vERvEO";"voiasa";"vERvEO-voiasa";"15090";"BERBEO - Boyacá"
201;"092";"BETÉITIVA";"15";"vETeITIVA";"voiasa";"vETeITIVA-voiasa";"15092";"BETÉITIVA - Boyacá"
202;"097";"BOAVITA";"15";"vOAVITA";"voiasa";"vOAVITA-voiasa";"15097";"BOAVITA - Boyacá"
203;"104";"BOYACÁ";"15";"vOiAsa";"voiasa";"vOiAsa-voiasa";"15104";"BOYACÁ - Boyacá"
204;"106";"BRICEÑO";"15";"vRIsEnO";"voiasa";"vRIsEnO-voiasa";"15106";"BRICEÑO - Boyacá"
205;"109";"BUENAVISTA";"15";"vUENAVISTA";"voiasa";"vUENAVISTA-voiasa";"15109";"BUENAVISTA - Boyacá"
206;"114";"BUSBANZÁ";"15";"vUSvANsa";"voiasa";"vUSvANsa-voiasa";"15114";"BUSBANZÁ - Boyacá"
207;"131";"CALDAS";"15";"sALDAS";"voiasa";"sALDAS-voiasa";"15131";"CALDAS - Boyacá"
208;"135";"CAMPOHERMOSO";"15";"sAnPOERnOSO";"voiasa";"sAnPOERnOSO-voiasa";"15135";"CAMPOHERMOSO - Boyacá"
209;"162";"CERINZA";"15";"sERINsA";"voiasa";"sERINsA-voiasa";"15162";"CERINZA - Boyacá"
210;"172";"CHINAVITA";"15";"sINAVITA";"voiasa";"sINAVITA-voiasa";"15172";"CHINAVITA - Boyacá"
211;"176";"CHIQUINQUIRÁ";"15";"sIQUINQUIRa";"voiasa";"sIQUINQUIRa-voiasa";"15176";"CHIQUINQUIRÁ - Boyacá"
212;"180";"CHISCAS";"15";"sISsAS";"voiasa";"sISsAS-voiasa";"15180";"CHISCAS - Boyacá"
213;"183";"CHITA";"15";"sITA";"voiasa";"sITA-voiasa";"15183";"CHITA - Boyacá"
214;"185";"CHITARAQUE";"15";"sITARAQUE";"voiasa";"sITARAQUE-voiasa";"15185";"CHITARAQUE - Boyacá"
215;"187";"CHIVATÁ";"15";"sIVATa";"voiasa";"sIVATa-voiasa";"15187";"CHIVATÁ - Boyacá"
216;"189";"CIÉNEGA";"15";"sIeNEjA";"voiasa";"sIeNEjA-voiasa";"15189";"CIÉNEGA - Boyacá"
217;"204";"CÓMBITA";"15";"sonvITA";"voiasa";"sonvITA-voiasa";"15204";"CÓMBITA - Boyacá"
218;"212";"COPER";"15";"sOPER";"voiasa";"sOPER-voiasa";"15212";"COPER - Boyacá"
219;"215";"CORRALES";"15";"sOrALES";"voiasa";"sOrALES-voiasa";"15215";"CORRALES - Boyacá"
220;"218";"COVARACHÍA";"15";"sOVARAsiA";"voiasa";"sOVARAsiA-voiasa";"15218";"COVARACHÍA - Boyacá"
221;"223";"CUBARÁ";"15";"sUvARa";"voiasa";"sUvARa-voiasa";"15223";"CUBARÁ - Boyacá"
222;"224";"CUCAITA";"15";"sUsAITA";"voiasa";"sUsAITA-voiasa";"15224";"CUCAITA - Boyacá"
223;"226";"CUÍTIVA";"15";"sUiTIVA";"voiasa";"sUiTIVA-voiasa";"15226";"CUÍTIVA - Boyacá"
224;"232";"CHÍQUIZA";"15";"siQUIsA";"voiasa";"siQUIsA-voiasa";"15232";"CHÍQUIZA - Boyacá"
225;"236";"CHIVOR";"15";"sIVOR";"voiasa";"sIVOR-voiasa";"15236";"CHIVOR - Boyacá"
226;"238";"DUITAMA";"15";"DUITAnA";"voiasa";"DUITAnA-voiasa";"15238";"DUITAMA - Boyacá"
227;"244";"EL COCUY";"15";"EL sOsUi";"voiasa";"EL sOsUi-voiasa";"15244";"EL COCUY - Boyacá"
228;"248";"EL ESPINO";"15";"EL ESPINO";"voiasa";"EL ESPINO-voiasa";"15248";"EL ESPINO - Boyacá"
229;"272";"FIRAVITOBA";"15";"FIRAVITOvA";"voiasa";"FIRAVITOvA-voiasa";"15272";"FIRAVITOBA - Boyacá"
230;"276";"FLORESTA";"15";"FLORESTA";"voiasa";"FLORESTA-voiasa";"15276";"FLORESTA - Boyacá"
231;"293";"GACHANTIVÁ";"15";"jAsANTIVa";"voiasa";"jAsANTIVa-voiasa";"15293";"GACHANTIVÁ - Boyacá"
232;"296";"GAMEZA";"15";"jAnEsA";"voiasa";"jAnEsA-voiasa";"15296";"GAMEZA - Boyacá"
233;"299";"GARAGOA";"15";"jARAjOA";"voiasa";"jARAjOA-voiasa";"15299";"GARAGOA - Boyacá"
234;"317";"GUACAMAYAS";"15";"jUAsAnAiAS";"voiasa";"jUAsAnAiAS-voiasa";"15317";"GUACAMAYAS - Boyacá"
235;"322";"GUATEQUE";"15";"jUATEQUE";"voiasa";"jUATEQUE-voiasa";"15322";"GUATEQUE - Boyacá"
236;"325";"GUAYATÁ";"15";"jUAiATa";"voiasa";"jUAiATa-voiasa";"15325";"GUAYATÁ - Boyacá"
237;"332";"GÜICÁN";"15";"jÜIsaN";"voiasa";"jÜIsaN-voiasa";"15332";"GÜICÁN - Boyacá"
238;"362";"IZA";"15";"IsA";"voiasa";"IsA-voiasa";"15362";"IZA - Boyacá"
239;"367";"JENESANO";"15";"JENESANO";"voiasa";"JENESANO-voiasa";"15367";"JENESANO - Boyacá"
240;"368";"JERICÓ";"15";"JERIso";"voiasa";"JERIso-voiasa";"15368";"JERICÓ - Boyacá"
241;"377";"LABRANZAGRANDE";"15";"LAvRANsAjRANDE";"voiasa";"LAvRANsAjRANDE-voiasa";"15377";"LABRANZAGRANDE - Boyacá"
242;"380";"LA CAPILLA";"15";"LA sAPIiA";"voiasa";"LA sAPIiA-voiasa";"15380";"LA CAPILLA - Boyacá"
243;"401";"LA VICTORIA";"15";"LA VIsTORIA";"voiasa";"LA VIsTORIA-voiasa";"15401";"LA VICTORIA - Boyacá"
244;"403";"LA UVITA";"15";"LA UVITA";"voiasa";"LA UVITA-voiasa";"15403";"LA UVITA - Boyacá"
245;"407";"VILLA DE LEYVA";"15";"VIiA DE LEiVA";"voiasa";"VIiA DE LEiVA-voiasa";"15407";"VILLA DE LEYVA - Boyacá"
246;"425";"MACANAL";"15";"nAsANAL";"voiasa";"nAsANAL-voiasa";"15425";"MACANAL - Boyacá"
247;"442";"MARIPÍ";"15";"nARIPi";"voiasa";"nARIPi-voiasa";"15442";"MARIPÍ - Boyacá"
248;"455";"MIRAFLORES";"15";"nIRAFLORES";"voiasa";"nIRAFLORES-voiasa";"15455";"MIRAFLORES - Boyacá"
249;"464";"MONGUA";"15";"nONjUA";"voiasa";"nONjUA-voiasa";"15464";"MONGUA - Boyacá"
250;"466";"MONGUÍ";"15";"nONjUi";"voiasa";"nONjUi-voiasa";"15466";"MONGUÍ - Boyacá"
251;"469";"MONIQUIRÁ";"15";"nONIQUIRa";"voiasa";"nONIQUIRa-voiasa";"15469";"MONIQUIRÁ - Boyacá"
252;"476";"MOTAVITA";"15";"nOTAVITA";"voiasa";"nOTAVITA-voiasa";"15476";"MOTAVITA - Boyacá"
253;"480";"MUZO";"15";"nUsO";"voiasa";"nUsO-voiasa";"15480";"MUZO - Boyacá"
254;"491";"NOBSA";"15";"NOvSA";"voiasa";"NOvSA-voiasa";"15491";"NOBSA - Boyacá"
255;"494";"NUEVO COLÓN";"15";"NUEVO sOLoN";"voiasa";"NUEVO sOLoN-voiasa";"15494";"NUEVO COLÓN - Boyacá"
256;"500";"OICATÁ";"15";"OIsATa";"voiasa";"OIsATa-voiasa";"15500";"OICATÁ - Boyacá"
257;"507";"OTANCHE";"15";"OTANsE";"voiasa";"OTANsE-voiasa";"15507";"OTANCHE - Boyacá"
258;"511";"PACHAVITA";"15";"PAsAVITA";"voiasa";"PAsAVITA-voiasa";"15511";"PACHAVITA - Boyacá"
259;"514";"PÁEZ";"15";"PaEs";"voiasa";"PaEs-voiasa";"15514";"PÁEZ - Boyacá"
260;"516";"PAIPA";"15";"PAIPA";"voiasa";"PAIPA-voiasa";"15516";"PAIPA - Boyacá"
261;"518";"PAJARITO";"15";"PAJARITO";"voiasa";"PAJARITO-voiasa";"15518";"PAJARITO - Boyacá"
262;"522";"PANQUEBA";"15";"PANQUEvA";"voiasa";"PANQUEvA-voiasa";"15522";"PANQUEBA - Boyacá"
263;"531";"PAUNA";"15";"PAUNA";"voiasa";"PAUNA-voiasa";"15531";"PAUNA - Boyacá"
264;"533";"PAYA";"15";"PAiA";"voiasa";"PAiA-voiasa";"15533";"PAYA - Boyacá"
265;"537";"PAZ DE RÍO";"15";"PAs DE RiO";"voiasa";"PAs DE RiO-voiasa";"15537";"PAZ DE RÍO - Boyacá"
266;"542";"PESCA";"15";"PESsA";"voiasa";"PESsA-voiasa";"15542";"PESCA - Boyacá"
267;"550";"PISBA";"15";"PISvA";"voiasa";"PISvA-voiasa";"15550";"PISBA - Boyacá"
268;"572";"PUERTO BOYACÁ";"15";"PUERTO vOiAsa";"voiasa";"PUERTO vOiAsa-voiasa";"15572";"PUERTO BOYACÁ - Boyacá"
269;"580";"QUÍPAMA";"15";"QUiPAnA";"voiasa";"QUiPAnA-voiasa";"15580";"QUÍPAMA - Boyacá"
270;"599";"RAMIRIQUÍ";"15";"RAnIRIQUi";"voiasa";"RAnIRIQUi-voiasa";"15599";"RAMIRIQUÍ - Boyacá"
271;"600";"RÁQUIRA";"15";"RaQUIRA";"voiasa";"RaQUIRA-voiasa";"15600";"RÁQUIRA - Boyacá"
272;"621";"RONDÓN";"15";"RONDoN";"voiasa";"RONDoN-voiasa";"15621";"RONDÓN - Boyacá"
273;"632";"SABOYÁ";"15";"SAvOia";"voiasa";"SAvOia-voiasa";"15632";"SABOYÁ - Boyacá"
274;"638";"SÁCHICA";"15";"SasIsA";"voiasa";"SasIsA-voiasa";"15638";"SÁCHICA - Boyacá"
275;"646";"SAMACÁ";"15";"SAnAsa";"voiasa";"SAnAsa-voiasa";"15646";"SAMACÁ - Boyacá"
276;"660";"SAN EDUARDO";"15";"SAN EDUARDO";"voiasa";"SAN EDUARDO-voiasa";"15660";"SAN EDUARDO - Boyacá"
277;"664";"SAN JOSÉ DE PARE";"15";"SAN JOSe DE PARE";"voiasa";"SAN JOSe DE PARE-voiasa";"15664";"SAN JOSÉ DE PARE - Boyacá"
278;"667";"SAN LUIS DE GACENO";"15";"SAN LUIS DE jAsENO";"voiasa";"SAN LUIS DE jAsENO-voiasa";"15667";"SAN LUIS DE GACENO - Boyacá"
279;"673";"SAN MATEO";"15";"SAN nATEO";"voiasa";"SAN nATEO-voiasa";"15673";"SAN MATEO - Boyacá"
280;"676";"SAN MIGUEL DE SEMA";"15";"SAN nIjUEL DE SEnA";"voiasa";"SAN nIjUEL DE SEnA-voiasa";"15676";"SAN MIGUEL DE SEMA - Boyacá"
281;"681";"SAN PABLO DE BORBUR";"15";"SAN PAvLO DE vORvUR";"voiasa";"SAN PAvLO DE vORvUR-voiasa";"15681";"SAN PABLO DE BORBUR - Boyacá"
282;"686";"SANTANA";"15";"SANTANA";"voiasa";"SANTANA-voiasa";"15686";"SANTANA - Boyacá"
283;"690";"SANTA MARÍA";"15";"SANTA nARiA";"voiasa";"SANTA nARiA-voiasa";"15690";"SANTA MARÍA - Boyacá"
284;"693";"SANTA ROSA DE VITERBO";"15";"SANTA ROSA DE VITERvO";"voiasa";"SANTA ROSA DE VITERvO-voiasa";"15693";"SANTA ROSA DE VITERBO - Boyacá"
285;"696";"SANTA SOFÍA";"15";"SANTA SOFiA";"voiasa";"SANTA SOFiA-voiasa";"15696";"SANTA SOFÍA - Boyacá"
286;"720";"SATIVANORTE";"15";"SATIVANORTE";"voiasa";"SATIVANORTE-voiasa";"15720";"SATIVANORTE - Boyacá"
287;"723";"SATIVASUR";"15";"SATIVASUR";"voiasa";"SATIVASUR-voiasa";"15723";"SATIVASUR - Boyacá"
288;"740";"SIACHOQUE";"15";"SIAsOQUE";"voiasa";"SIAsOQUE-voiasa";"15740";"SIACHOQUE - Boyacá"
289;"753";"SOATÁ";"15";"SOATa";"voiasa";"SOATa-voiasa";"15753";"SOATÁ - Boyacá"
290;"755";"SOCOTÁ";"15";"SOsOTa";"voiasa";"SOsOTa-voiasa";"15755";"SOCOTÁ - Boyacá"
291;"757";"SOCHA";"15";"SOsA";"voiasa";"SOsA-voiasa";"15757";"SOCHA - Boyacá"
292;"759";"SOGAMOSO";"15";"SOjAnOSO";"voiasa";"SOjAnOSO-voiasa";"15759";"SOGAMOSO - Boyacá"
293;"761";"SOMONDOCO";"15";"SOnONDOsO";"voiasa";"SOnONDOsO-voiasa";"15761";"SOMONDOCO - Boyacá"
294;"762";"SORA";"15";"SORA";"voiasa";"SORA-voiasa";"15762";"SORA - Boyacá"
295;"763";"SOTAQUIRÁ";"15";"SOTAQUIRa";"voiasa";"SOTAQUIRa-voiasa";"15763";"SOTAQUIRÁ - Boyacá"
296;"764";"SORACÁ";"15";"SORAsa";"voiasa";"SORAsa-voiasa";"15764";"SORACÁ - Boyacá"
297;"774";"SUSACÓN";"15";"SUSAsoN";"voiasa";"SUSAsoN-voiasa";"15774";"SUSACÓN - Boyacá"
298;"776";"SUTAMARCHÁN";"15";"SUTAnARsaN";"voiasa";"SUTAnARsaN-voiasa";"15776";"SUTAMARCHÁN - Boyacá"
299;"778";"SUTATENZA";"15";"SUTATENsA";"voiasa";"SUTATENsA-voiasa";"15778";"SUTATENZA - Boyacá"
300;"790";"TASCO";"15";"TASsO";"voiasa";"TASsO-voiasa";"15790";"TASCO - Boyacá"
301;"798";"TENZA";"15";"TENsA";"voiasa";"TENsA-voiasa";"15798";"TENZA - Boyacá"
302;"804";"TIBANÁ";"15";"TIvANa";"voiasa";"TIvANa-voiasa";"15804";"TIBANÁ - Boyacá"
303;"806";"TIBASOSA";"15";"TIvASOSA";"voiasa";"TIvASOSA-voiasa";"15806";"TIBASOSA - Boyacá"
304;"808";"TINJACÁ";"15";"TINJAsa";"voiasa";"TINJAsa-voiasa";"15808";"TINJACÁ - Boyacá"
305;"810";"TIPACOQUE";"15";"TIPAsOQUE";"voiasa";"TIPAsOQUE-voiasa";"15810";"TIPACOQUE - Boyacá"
306;"814";"TOCA";"15";"TOsA";"voiasa";"TOsA-voiasa";"15814";"TOCA - Boyacá"
307;"816";"TOGÜÍ";"15";"TOjÜi";"voiasa";"TOjÜi-voiasa";"15816";"TOGÜÍ - Boyacá"
308;"820";"TÓPAGA";"15";"ToPAjA";"voiasa";"ToPAjA-voiasa";"15820";"TÓPAGA - Boyacá"
309;"822";"TOTA";"15";"TOTA";"voiasa";"TOTA-voiasa";"15822";"TOTA - Boyacá"
310;"832";"TUNUNGUÁ";"15";"TUNUNjUa";"voiasa";"TUNUNjUa-voiasa";"15832";"TUNUNGUÁ - Boyacá"
311;"835";"TURMEQUÉ";"15";"TURnEQUe";"voiasa";"TURnEQUe-voiasa";"15835";"TURMEQUÉ - Boyacá"
312;"837";"TUTA";"15";"TUTA";"voiasa";"TUTA-voiasa";"15837";"TUTA - Boyacá"
313;"839";"TUTAZÁ";"15";"TUTAsa";"voiasa";"TUTAsa-voiasa";"15839";"TUTAZÁ - Boyacá"
314;"842";"UMBITA";"15";"UnvITA";"voiasa";"UnvITA-voiasa";"15842";"UMBITA - Boyacá"
315;"861";"VENTAQUEMADA";"15";"VENTAQUEnADA";"voiasa";"VENTAQUEnADA-voiasa";"15861";"VENTAQUEMADA - Boyacá"
316;"879";"VIRACACHÁ";"15";"VIRAsAsa";"voiasa";"VIRAsAsa-voiasa";"15879";"VIRACACHÁ - Boyacá"
317;"897";"ZETAQUIRA";"15";"sETAQUIRA";"voiasa";"sETAQUIRA-voiasa";"15897";"ZETAQUIRA - Boyacá"
318;"001";"MANIZALES";"17";"nANIsALES";"saldas";"nANIsALES-saldas";"17001";"MANIZALES - Caldas"
319;"013";"AGUADAS";"17";"AjUADAS";"saldas";"AjUADAS-saldas";"17013";"AGUADAS - Caldas"
320;"042";"ANSERMA";"17";"ANSERnA";"saldas";"ANSERnA-saldas";"17042";"ANSERMA - Caldas"
321;"050";"ARANZAZU";"17";"ARANsAsU";"saldas";"ARANsAsU-saldas";"17050";"ARANZAZU - Caldas"
322;"088";"BELALCÁZAR";"17";"vELALsasAR";"saldas";"vELALsasAR-saldas";"17088";"BELALCÁZAR - Caldas"
323;"174";"CHINCHINÁ";"17";"sINsINa";"saldas";"sINsINa-saldas";"17174";"CHINCHINÁ - Caldas"
324;"272";"FILADELFIA";"17";"FILADELFIA";"saldas";"FILADELFIA-saldas";"17272";"FILADELFIA - Caldas"
325;"380";"LA DORADA";"17";"LA DORADA";"saldas";"LA DORADA-saldas";"17380";"LA DORADA - Caldas"
326;"388";"LA MERCED";"17";"LA nERsED";"saldas";"LA nERsED-saldas";"17388";"LA MERCED - Caldas"
327;"433";"MANZANARES";"17";"nANsANARES";"saldas";"nANsANARES-saldas";"17433";"MANZANARES - Caldas"
328;"442";"MARMATO";"17";"nARnATO";"saldas";"nARnATO-saldas";"17442";"MARMATO - Caldas"
329;"444";"MARQUETALIA";"17";"nARQUETALIA";"saldas";"nARQUETALIA-saldas";"17444";"MARQUETALIA - Caldas"
330;"446";"MARULANDA";"17";"nARULANDA";"saldas";"nARULANDA-saldas";"17446";"MARULANDA - Caldas"
331;"486";"NEIRA";"17";"NEIRA";"saldas";"NEIRA-saldas";"17486";"NEIRA - Caldas"
332;"495";"NORCASIA";"17";"NORsASIA";"saldas";"NORsASIA-saldas";"17495";"NORCASIA - Caldas"
333;"513";"PÁCORA";"17";"PasORA";"saldas";"PasORA-saldas";"17513";"PÁCORA - Caldas"
334;"524";"PALESTINA";"17";"PALESTINA";"saldas";"PALESTINA-saldas";"17524";"PALESTINA - Caldas"
335;"541";"PENSILVANIA";"17";"PENSILVANIA";"saldas";"PENSILVANIA-saldas";"17541";"PENSILVANIA - Caldas"
336;"614";"RIOSUCIO";"17";"RIOSUsIO";"saldas";"RIOSUsIO-saldas";"17614";"RIOSUCIO - Caldas"
337;"616";"RISARALDA";"17";"RISARALDA";"saldas";"RISARALDA-saldas";"17616";"RISARALDA - Caldas"
338;"653";"SALAMINA";"17";"SALAnINA";"saldas";"SALAnINA-saldas";"17653";"SALAMINA - Caldas"
339;"662";"SAMANÁ";"17";"SAnANa";"saldas";"SAnANa-saldas";"17662";"SAMANÁ - Caldas"
340;"665";"SAN JOSÉ";"17";"SAN JOSe";"saldas";"SAN JOSe-saldas";"17665";"SAN JOSÉ - Caldas"
341;"777";"SUPÍA";"17";"SUPiA";"saldas";"SUPiA-saldas";"17777";"SUPÍA - Caldas"
342;"867";"VICTORIA";"17";"VIsTORIA";"saldas";"VIsTORIA-saldas";"17867";"VICTORIA - Caldas"
343;"873";"VILLAMARÍA";"17";"VIiAnARiA";"saldas";"VIiAnARiA-saldas";"17873";"VILLAMARÍA - Caldas"
344;"877";"VITERBO";"17";"VITERvO";"saldas";"VITERvO-saldas";"17877";"VITERBO - Caldas"
345;"001";"FLORENCIA";"18";"FLORENsIA";"saqueta";"FLORENsIA-saqueta";"18001";"FLORENCIA - Caquetá"
346;"029";"ALBANIA";"18";"ALvANIA";"saqueta";"ALvANIA-saqueta";"18029";"ALBANIA - Caquetá"
347;"094";"BELÉN DE LOS ANDAQUÍES";"18";"vELeN DE LOS ANDAQUiES";"saqueta";"vELeN DE LOS ANDAQUiES-saqueta";"18094";"BELÉN DE LOS ANDAQUÍES - Caquetá"
348;"150";"CARTAGENA DEL CHAIRÁ";"18";"sARTAjENA DEL sAIRa";"saqueta";"sARTAjENA DEL sAIRa-saqueta";"18150";"CARTAGENA DEL CHAIRÁ - Caquetá"
349;"205";"CURILLO";"18";"sURIiO";"saqueta";"sURIiO-saqueta";"18205";"CURILLO - Caquetá"
350;"247";"EL DONCELLO";"18";"EL DONsEiO";"saqueta";"EL DONsEiO-saqueta";"18247";"EL DONCELLO - Caquetá"
351;"256";"EL PAUJIL";"18";"EL PAUJIL";"saqueta";"EL PAUJIL-saqueta";"18256";"EL PAUJIL - Caquetá"
352;"410";"LA MONTAÑITA";"18";"LA nONTAnITA";"saqueta";"LA nONTAnITA-saqueta";"18410";"LA MONTAÑITA - Caquetá"
353;"460";"MILÁN";"18";"nILaN";"saqueta";"nILaN-saqueta";"18460";"MILÁN - Caquetá"
354;"479";"MORELIA";"18";"nORELIA";"saqueta";"nORELIA-saqueta";"18479";"MORELIA - Caquetá"
355;"592";"PUERTO RICO";"18";"PUERTO RIsO";"saqueta";"PUERTO RIsO-saqueta";"18592";"PUERTO RICO - Caquetá"
356;"610";"SAN JOSÉ DEL FRAGUA";"18";"SAN JOSe DEL FRAjUA";"saqueta";"SAN JOSe DEL FRAjUA-saqueta";"18610";"SAN JOSÉ DEL FRAGUA - Caquetá"
357;"753";"SAN VICENTE DEL CAGUÁN";"18";"SAN VIsENTE DEL sAjUaN";"saqueta";"SAN VIsENTE DEL sAjUaN-saqueta";"18753";"SAN VICENTE DEL CAGUÁN - Caquetá"
358;"756";"SOLANO";"18";"SOLANO";"saqueta";"SOLANO-saqueta";"18756";"SOLANO - Caquetá"
359;"785";"SOLITA";"18";"SOLITA";"saqueta";"SOLITA-saqueta";"18785";"SOLITA - Caquetá"
360;"860";"VALPARAÍSO";"18";"VALPARAiSO";"saqueta";"VALPARAiSO-saqueta";"18860";"VALPARAÍSO - Caquetá"
361;"001";"POPAYÁN";"19";"POPAiaN";"sausa";"POPAiaN-sausa";"19001";"POPAYÁN - Cauca"
362;"022";"ALMAGUER";"19";"ALnAjUER";"sausa";"ALnAjUER-sausa";"19022";"ALMAGUER - Cauca"
363;"050";"ARGELIA";"19";"ARjELIA";"sausa";"ARjELIA-sausa";"19050";"ARGELIA - Cauca"
364;"075";"BALBOA";"19";"vALvOA";"sausa";"vALvOA-sausa";"19075";"BALBOA - Cauca"
365;"100";"BOLÍVAR";"19";"vOLiVAR";"sausa";"vOLiVAR-sausa";"19100";"BOLÍVAR - Cauca"
366;"110";"BUENOS AIRES";"19";"vUENOS AIRES";"sausa";"vUENOS AIRES-sausa";"19110";"BUENOS AIRES - Cauca"
367;"130";"CAJIBÍO";"19";"sAJIviO";"sausa";"sAJIviO-sausa";"19130";"CAJIBÍO - Cauca"
368;"137";"CALDONO";"19";"sALDONO";"sausa";"sALDONO-sausa";"19137";"CALDONO - Cauca"
369;"142";"CALOTO";"19";"sALOTO";"sausa";"sALOTO-sausa";"19142";"CALOTO - Cauca"
370;"212";"CORINTO";"19";"sORINTO";"sausa";"sORINTO-sausa";"19212";"CORINTO - Cauca"
371;"256";"EL TAMBO";"19";"EL TAnvO";"sausa";"EL TAnvO-sausa";"19256";"EL TAMBO - Cauca"
372;"290";"FLORENCIA";"19";"FLORENsIA";"sausa";"FLORENsIA-sausa";"19290";"FLORENCIA - Cauca"
373;"300";"GUACHENÉ";"19";"jUAsENe";"sausa";"jUAsENe-sausa";"19300";"GUACHENÉ - Cauca"
374;"318";"GUAPI";"19";"jUAPI";"sausa";"jUAPI-sausa";"19318";"GUAPI - Cauca"
375;"355";"INZÁ";"19";"INsa";"sausa";"INsa-sausa";"19355";"INZÁ - Cauca"
376;"364";"JAMBALÓ";"19";"JAnvALo";"sausa";"JAnvALo-sausa";"19364";"JAMBALÓ - Cauca"
377;"392";"LA SIERRA";"19";"LA SIErA";"sausa";"LA SIErA-sausa";"19392";"LA SIERRA - Cauca"
378;"397";"LA VEGA";"19";"LA VEjA";"sausa";"LA VEjA-sausa";"19397";"LA VEGA - Cauca"
379;"418";"LÓPEZ";"19";"LoPEs";"sausa";"LoPEs-sausa";"19418";"LÓPEZ - Cauca"
380;"450";"MERCADERES";"19";"nERsADERES";"sausa";"nERsADERES-sausa";"19450";"MERCADERES - Cauca"
381;"455";"MIRANDA";"19";"nIRANDA";"sausa";"nIRANDA-sausa";"19455";"MIRANDA - Cauca"
382;"473";"MORALES";"19";"nORALES";"sausa";"nORALES-sausa";"19473";"MORALES - Cauca"
383;"513";"PADILLA";"19";"PADIiA";"sausa";"PADIiA-sausa";"19513";"PADILLA - Cauca"
384;"517";"PAEZ";"19";"PAEs";"sausa";"PAEs-sausa";"19517";"PAEZ - Cauca"
385;"532";"PATÍA";"19";"PATiA";"sausa";"PATiA-sausa";"19532";"PATÍA - Cauca"
386;"533";"PIAMONTE";"19";"PIAnONTE";"sausa";"PIAnONTE-sausa";"19533";"PIAMONTE - Cauca"
387;"548";"PIENDAMÓ";"19";"PIENDAno";"sausa";"PIENDAno-sausa";"19548";"PIENDAMÓ - Cauca"
388;"573";"PUERTO TEJADA";"19";"PUERTO TEJADA";"sausa";"PUERTO TEJADA-sausa";"19573";"PUERTO TEJADA - Cauca"
389;"585";"PURACÉ";"19";"PURAse";"sausa";"PURAse-sausa";"19585";"PURACÉ - Cauca"
390;"622";"ROSAS";"19";"ROSAS";"sausa";"ROSAS-sausa";"19622";"ROSAS - Cauca"
391;"693";"SAN SEBASTIÁN";"19";"SAN SEvASTIaN";"sausa";"SAN SEvASTIaN-sausa";"19693";"SAN SEBASTIÁN - Cauca"
392;"698";"SANTANDER DE QUILICHAO";"19";"SANTANDER DE QUILIsAO";"sausa";"SANTANDER DE QUILIsAO-sausa";"19698";"SANTANDER DE QUILICHAO - Cauca"
393;"701";"SANTA ROSA";"19";"SANTA ROSA";"sausa";"SANTA ROSA-sausa";"19701";"SANTA ROSA - Cauca"
394;"743";"SILVIA";"19";"SILVIA";"sausa";"SILVIA-sausa";"19743";"SILVIA - Cauca"
395;"760";"SOTARÁ";"19";"SOTARa";"sausa";"SOTARa-sausa";"19760";"SOTARÁ - Cauca"
396;"780";"SUÁREZ";"19";"SUaREs";"sausa";"SUaREs-sausa";"19780";"SUÁREZ - Cauca"
397;"785";"SUCRE";"19";"SUsRE";"sausa";"SUsRE-sausa";"19785";"SUCRE - Cauca"
398;"807";"TIMBÍO";"19";"TInviO";"sausa";"TInviO-sausa";"19807";"TIMBÍO - Cauca"
399;"809";"TIMBIQUÍ";"19";"TInvIQUi";"sausa";"TInvIQUi-sausa";"19809";"TIMBIQUÍ - Cauca"
400;"821";"TORIBIO";"19";"TORIvIO";"sausa";"TORIvIO-sausa";"19821";"TORIBIO - Cauca"
401;"824";"TOTORÓ";"19";"TOTORo";"sausa";"TOTORo-sausa";"19824";"TOTORÓ - Cauca"
402;"845";"VILLA RICA";"19";"VIiA RIsA";"sausa";"VIiA RIsA-sausa";"19845";"VILLA RICA - Cauca"
403;"001";"VALLEDUPAR";"20";"VAlDUPAR";"sesar";"VAlDUPAR-sesar";"20001";"VALLEDUPAR - Cesar"
404;"011";"AGUACHICA";"20";"AjUAsIsA";"sesar";"AjUAsIsA-sesar";"20011";"AGUACHICA - Cesar"
405;"013";"AGUSTÍN CODAZZI";"20";"AjUSTiN sODAssI";"sesar";"AjUSTiN sODAssI-sesar";"20013";"AGUSTÍN CODAZZI - Cesar"
406;"032";"ASTREA";"20";"ASTREA";"sesar";"ASTREA-sesar";"20032";"ASTREA - Cesar"
407;"045";"BECERRIL";"20";"vEsErIL";"sesar";"vEsErIL-sesar";"20045";"BECERRIL - Cesar"
408;"060";"BOSCONIA";"20";"vOSsONIA";"sesar";"vOSsONIA-sesar";"20060";"BOSCONIA - Cesar"
409;"175";"CHIMICHAGUA";"20";"sInIsAjUA";"sesar";"sInIsAjUA-sesar";"20175";"CHIMICHAGUA - Cesar"
410;"178";"CHIRIGUANÁ";"20";"sIRIjUANa";"sesar";"sIRIjUANa-sesar";"20178";"CHIRIGUANÁ - Cesar"
411;"228";"CURUMANÍ";"20";"sURUnANi";"sesar";"sURUnANi-sesar";"20228";"CURUMANÍ - Cesar"
